Attr1;Attr2;Attr3;Attr4;Attr5;Attr6;Attr7;Attr8;Attr9;Attr10;Attr11;Attr12;Attr13;Attr14;Attr15;Attr16;Attr17;Attr18;Attr19;Attr20;Attr21;Attr22;Attr23;Attr24;Attr25;Attr26;Attr27;Attr28;Attr29;Attr30;Attr31;Attr32;Attr33;Attr34;Attr35;Attr36;Attr37;Attr38;Attr39;Attr40;Attr41;Attr42;Attr43;Attr44;Attr45;Attr46;Attr47;Attr48;Attr49;Attr50;Attr51;Attr52;Attr53;Attr54;Attr55;Attr56;Attr57;Attr58;Attr59;Attr60;Attr61;Attr62;Attr63;Attr64;class
0.095189;0.49892;-0.068947;0.40961;-370.13;0;0.095189;10.043;0.59176;0.50108;0.096262;0.8151;0.16086;0.095189;1913.1;0.19079;20.043;0.095189;0.16086;18.637;0.80169;0.096254;0.16086;0.45282;0.48841;0.19079;89.729;-0.072411;42.544;0.83301;0.16086;83.732;43.859;10.266;0.082688;0.59176;0.099318;0.67849;0.13973;0.067535;0.17278;0.16266;24.64;60.032;31.503;0.15088;21.532;0.096254;0.16266;0.095878;0.11678;0.228;0.52626;0.71258;-1238.5;0.13973;0.18997;0.86736;0.35404;19.585;60.801;72.032;50.672;0.62149;FALSE
0.050322;0.77767;-0.18335;0.65177;-34.598;-0.037336;0.050322;0.28589;35.422;0.22233;0.094491;0.095577;0.035115;0.050322;2282.1;0.15994;12.859;0.050322;0.014207;14.042;11.935;0.093748;0.014207;0.067064;0.022438;0.15994;21.225;-0.27914;43.013;0.21606;0.022317;56.137;65.866;44.594;0.11878;35.624;1.441;0.3659;0.033535;0.035877;0.15448;0.026467;33.414;19.372;0.36927;0.2947;14.343;0.019689;0.0055585;0.44127;0.52651;0.15182;0.33848;0.55706;-3669;0.033535;0.22634;0.97348;0.64576;25.993;18.842;54.254;67.276;53.927;TRUE
-0.049562;0.13458;0.28099;30.938;-22.163;-0.0041498;-0.05052;63.985;0.96277;0.86111;-0.05052;-0.37645;-0.031054;-0.05052;-1786;-0.20437;74.305;-0.05052;-0.057042;136.14;0.82542;-0.051042;-0.055961;0.019658;0.86111;-0.19726;-0.55486;0.48049;38.709;0.14926;-0.057042;53.248;68.548;-0.37927;-0.051042;0.89335;223.55;0.86149;-0.057631;0.061545;-0.15787;-0.057631;167.71;31.568;-0.15004;0.63232;131.07;-0.074058;-0.083618;30.851;0.1342;0.14588;14.725;14.731;2087.6;-0.038669;-0.057556;10.387;0.0004408;26.811;11.563;55.307;65.996;15.145;FALSE
0.055642;0.18549;0.27778;27.523;33.661;0.082191;0.069882;43.188;10.828;0.80107;0.069882;0.44082;0.082973;0.069882;652;0.55982;53.912;0.069882;0.05584;34.951;10.793;0.067893;0.044461;0.10263;0.80107;0.48305;0.58743;0.49279;40.748;0.11249;0.05584;50.064;72.907;0.36603;0.067893;12.663;11.738;0.82803;0.05425;0.6167;0.059874;0.05425;98.739;63.788;0.46431;19.963;37.845;0.033936;0.027117;23.522;0.15853;0.13716;14.211;14.689;3300.2;0.076472;0.069459;0.92353;0.033656;10.443;57.221;46.235;78.944;22.201;FALSE
0.001756;0.75316;0.20163;1.276;48.274;0;0.0027;0.32774;22.101;0.24684;0.016712;0.003696;0.001222;0.0027;101810;0.003585;13.277;0.0027;0.001222;23.912;10.371;0.013247;0.000795;0.24708;0.18491;0.002332;11.874;29.704;39.071;0.3285;0.005775;132.8;30.367;29.453;0.022925;22.323;60.885;0.25977;0.010373;0.074262;18.951;0.005994;144.99;121.07;0.01213;0.27247;23.823;0.013247;0.005994;12.376;0.73049;0.3293;36.364;38.269;1628;0.091515;0.007115;0.91346;0.052388;15.264;30.147;120.64;30.254;32.558;TRUE
0.015094;0.7515;-0.21713;0.71108;-117.56;0.20675;0.022908;0.33068;12.571;0.2485;0.026681;0.030483;0.028432;0.022908;7674.2;0.047562;13.307;0.022908;0.018222;50.378;10.807;0.02668;0.012006;0.10066;0.22191;0.037164;70.705;-0.46644;38.763;0.57517;0.020511;221.87;16.567;16.567;0.020863;12.717;16963;0.24853;0.016595;0.053432;0.63394;0.021223;143.49;93.113;0.086989;0.28432;50.869;0.013845;0.011013;0.71108;0.7515;0.6036;0.53385;0.53389;-1633;0.016605;0.060738;0.97901;8,56E-01;72.452;3.92;218.19;16.729;27.007;TRUE
-0.044679;0.88429;-0.34832;0.23938;-122.61;-0.049194;-0.044679;0.13085;11.022;0.11571;-0.020996;-0.097567;-0.040538;-0.044679;-7224;-0.050526;11.309;-0.044679;-0.040538;87.093;10.555;-0.0098626;-0.040538;-0.14565;-0.074185;-0.050526;-0.24425;-0.3912;47.468;0.79843;-0.003901;170.14;24.853;1.287;-0.023862;11.338;0.2101;0.51229;-0.02165;0.037712;-29.887;-0.0089484;30.583;21.874;-16.989;0.095141;84.344;-0.0098626;-0.0089484;0.12396;0.45794;0.40237;0.12996;0.57536;-19443;0.10864;-0.38613;0.87712;34.273;41.909;16.686;151.65;24.068;12.379;TRUE
-0.005185;0.38267;0.99186;318.82;741.58;-0.37849;-0.005185;16.132;0.33895;0.61733;-0.003754;-16.614;-0.015298;-0.005185;-26938;-0.01355;26.132;-0.005185;-0.015298;280.55;13.576;-0.016079;-0.015298;0.2834;0.49504;-0.01355;-11.238;197.63;26.116;-0.21275;-0.015298;32.085;113.76;0.92776;-0.016081;0.33895;22.296;0.94674;-0.047444;145.72;-0.79333;-0.047437;581.72;301.17;-0.019903;235.34;267.84;-0.016079;-0.047437;26.001;0.003121;0.00879;123;188.64;405.53;-0.047444;-0.008399;10.148;0.5336;1.301;12.119;33.607;108.61;67.536;FALSE
0.11664;0.7974;0.12927;11.928;-24.934;-0.14883;0.14892;0.25407;31.926;0.2026;0.20779;0.22214;0.065863;0.14892;1384.1;0.2637;12.541;0.14892;0.046644;34.492;10.746;0.19928;0.036534;0.24308;0.18857;0.22322;33.852;0.64519;39.483;0.23809;0.056689;81.769;44.638;37.527;0.20022;31.926;8.561;0.26076;0.062714;0.10121;0.10198;0.06242;83.663;49.171;0.38662;0.74279;36.799;0.13793;0.043201;10.028;0.67038;0.22402;10.112;13.015;1147.5;0.062714;0.57573;0.95368;0.28709;10.582;7.423;76.641;47.625;15.935;FALSE
0.017584;0.56785;0.15374;23.852;30.545;0.10584;0.023403;0.72689;10.953;0.41277;0.023403;0.21086;0.10483;0.023403;2397.4;0.15225;1.761;0.023403;0.028376;41.794;0.92397;0.07515;0.021321;0.13716;0.41277;0.142;0.99807;0.20909;52.747;0.67665;0.028376;53.802;67.841;0.13234;0.07515;0.83117;0.37274;0.86963;0.09112;0.09513;0.13508;0.09112;112.49;70.691;0.18621;15.343;45.778;0.012098;0.014669;0.46619;0.11099;0.1474;0.56138;11.827;28939;0.087033;0.042601;0.91297;11.068;87.334;51.633;49.12;74.308;11.217;FALSE
0.016609;0.45316;0.31745;19.691;-19.737;0;0.022459;12.067;12.824;0.54684;0.035448;0.068562;0.055194;0.022459;2336.8;0.1562;22.067;0.022459;0.017513;91.483;0.65425;0.028474;0.012951;0.30354;0.54285;0.14329;21.923;0.8943;51.021;0.31413;0.027641;94.718;38.535;27.856;0.02011;12.824;33.378;0.64379;0.015681;0.16177;0.19669;0.022203;168.5;77.019;0.051671;0.98786;92.94;-0.01985;-0.015478;14.234;0.32758;0.2595;15.405;18.136;40160;0.015681;0.030372;0.98275;0.17729;39.898;47.391;93.233;39.149;36.128;FALSE
0.088671;0.82691;-0.19798;0.67115;-57.814;0.001228;0.10978;0.20925;28.532;0.17303;0.14915;0.18234;0.038475;0.10978;2749.4;0.13276;12.093;0.10978;0.038475;31.007;11.817;0.15212;0.031078;0.22499;0.16749;0.10723;3.864;-0.33226;4.178;0.28495;0.050077;87.38;46.046;33.525;0.13214;29.258;0.72178;0.39703;0.046314;0.031088;0.1812;0.053316;49.296;18.289;0.36583;0.43369;31.914;0.15212;0.053316;0.48864;0.60204;0.21717;0.29038;0.6663;-2983;0.11859;0.51247;0.87703;12.946;11.771;19.958;77.018;47.392;47.883;TRUE
0.016578;0.41754;0.011209;10.327;1023.4;0;0.016578;1.395;14.675;0.58246;0.034003;0.04837;0.074101;0.016578;1401.4;0.26045;2.395;0.016578;0.011296;53.133;0.83386;0.033236;0.011296;0.16396;0.57167;0.26045;19.074;0.017349;37.451;0.27112;0.022752;77.126;47.411;38.916;-0.15442;14.675;18.756;0.65727;-0.10522;0.069316;0.11098;0.022647;82.121;28.988;0.077601;0.40939;47.987;-0.058932;-0.040157;0.84768;0.34273;0.21092;0.90156;10.173;62.323;-0.10522;0.028462;11.191;0.12843;68.696;12.591;85.242;42.819;22.715;FALSE
-0.026559;0.69911;0.0058278;10.126;-96.468;0;-0.025419;0.43039;15.266;0.30089;0.03631;-0.054829;0.030507;-0.025419;5479.2;0.066615;14.304;-0.025419;-0.016651;70.721;0.71622;0.036254;-0.017398;0.10928;0.28076;0.064983;0.58731;0.010984;36.962;0.39229;0.0005392;113.32;32.209;21.359;0.033397;15.266;18.676;0.5364;0.021877;0.24714;0.21529;0.023748;84.843;77.77;-0.89792;0.94877;72.303;-0.035736;-0.023409;0.67146;0.4636;0.31047;0.5671;1.011;28.957;0.021877;-0.08827;10.166;0.78273;51.611;46.933;110.84;32.929;28.772;FALSE
-0.6233;0.87148;0.12197;15.341;-48.109;-0.54598;-0.60351;0.14748;0.42344;0.12852;-0.47347;-2.643;-14.028;-0.60351;-535.5;-0.6816;11.475;-0.60351;-14.253;48.619;12.334;-0.47347;-1.472;-0.62209;0.12852;-0.70431;-36.409;0.18773;63.165;20.581;-14.253;320.94;33.725;0.88366;0.16375;0.42344;0.45699;0.77166;0.38671;0.30178;-0.062612;-11.182;242.57;193.95;-11.051;12.871;26.733;-0.48299;-11.406;0.40197;0.22834;0.29651;0.19782;11.877;15.341;0.38671;0;21.068;5.004;75.074;1.882;196.83;18.544;0.65175;FALSE
0.17811;0.50139;0.38466;53.659;130.39;0.35669;0.22053;0.91064;12.909;0.45659;0.22053;25.031;0.24232;0.22053;719.39;0.50738;19.945;0.22053;0.21007;33.594;14.958;0.24029;0.16966;0.44384;0.45659;0.42276;29.547;0.72957;54.237;0.29429;0.21007;39.543;92.305;0.47925;0.24029;10.788;0.91012;0.86987;0.22889;22.493;0.060127;0.22889;95.468;61.874;18.433;42.692;43.366;0.20643;0.19663;0.9429;0.088105;0.10834;0.86599;16.499;102050;0.22533;0.39008;0.77467;0.90516;10.865;58.991;30.633;11.915;19.911;FALSE
0;0.40889;0.38996;31.012;75.857;0.47855;0.18537;14.457;11.744;0.59111;0.1885;0.99883;0.15785;0.18537;805.1;0.45336;24.457;0.18537;0.15785;70.89;10.266;0.1844;0;0.35249;0.49956;0;58.937;0.91873;47.033;0.24882;0.15785;92.996;39.254;17.817;0.17757;11.744;1.556;0.81441;0.1512;0.67371;0.073912;0.15702;140.02;69.13;0;18.722;114.28;0.1844;0.15702;14.076;0.18559;0.25475;13.926;19.187;19692;0.37974;0;0.62301;0.37776;51.488;52.799;57.682;63.278;27.668;TRUE
0.022619;0.56864;0.049045;11.852;-74.925;0.094657;0.030798;0.69885;10.456;0.3974;0.030798;0.1163;0.04815;0.030798;3090.6;0.1181;17.586;0.030798;0.022081;17.743;11.796;0.051536;0.016217;0.12541;0.3974;0.10372;0.38635;0.071481;49.231;0.3967;0.022081;72.464;5.037;0.090629;0.051536;14.271;0.80991;0.70122;0.036949;0.089064;0.2127;0.036949;75.965;58.221;0.3336;0.92917;18.553;0.015176;0.010881;0.55196;0.26482;0.19853;0.57919;1.022;4108.8;0.043637;0.056918;0.95636;0.76452;20.571;62.692;69.302;52.668;20.328;FALSE
-0.050096;0.88274;-0.38515;0.54248;-134.65;-0.077304;-0.049466;0.13283;10.092;0.11726;-0.049466;-0.058761;-0.012366;-0.049466;-15580;-0.023427;11.328;-0.049466;-0.029579;47.918;13.658;0.0063121;-0.029956;-0.069269;0.11726;-0.024141;0.038092;-0.70886;53.372;0.52655;-0.029579;185.43;19.684;0.0071505;0.0063121;16.747;57.931;0.15819;0.0037745;0.0077223;0.82687;0.0037745;98.253;50.336;-0.22819;0.28168;48.358;-0.022474;-0.013439;0.51732;0.84181;0.50801;0.21581;0.29114;-83716;0.009117;-0.42724;0.99088;0.34908;76.172;72.513;183.73;19.866;30.779;FALSE
0.08762;0.74132;0.17503;12.455;75.539;0;0.10937;0.34866;37.599;0.25847;0.11648;0.15342;0.040211;0.10937;1789.7;0.20395;13.489;0.10937;0.029088;95.209;12.158;0.11501;0.023304;0.18114;0.23756;0.17461;16.176;15.616;36.796;0.1906;0.0297;71.383;51.194;4.923;0.11481;3.766;27.772;0.28691;0.030534;0.036374;0.15756;0.03059;83.678;74.157;0.89339;11.079;98.089;0.073191;0.019466;11.977;0.71288;0.19534;2.306;25.597;837;0.030534;0.339;0.97096;0.11003;38.337;4.922;69.204;52.743;33.545;FALSE
0.10218;0.42492;0.35341;20.537;-49.101;0.0029086;0.12692;13.531;13.844;0.57498;0.1405;0.37841;0.091682;0.12692;1222;0.2987;23.534;0.12692;0.091682;80.981;15.965;0.13869;0.07381;0.58765;0.39998;0.24047;10.218;11.357;39.975;0.30694;0.10077;98.231;37.418;29.536;0.13809;13.844;52.907;0.64712;0.099746;0.64828;0.10213;0.10018;124.28;43.301;0.33268;11.379;89.328;0.13869;0.10018;16.211;0.33541;0.26725;18.478;20.796;3514;0.099746;0.17772;0.91637;0.12547;45.072;84.293;88.433;41.274;44.489;TRUE
0.03298;0.4418;0.16314;15.793;-46.306;0;0.04423;12.635;0.65783;0.5582;0.065519;0.15707;0.09285;0.04423;2640.1;0.13825;22.635;0.04423;0.067237;131.15;0.64162;0.057943;0.050134;0.15548;0.48741;0.11279;27.218;0.2938;34.723;0.63305;0.078958;169.28;21.562;13.743;0.05065;0.65783;13.007;0.71839;0.076995;0.099604;0.1969;0.088081;231.2;100.05;0.13952;0.73991;142.09;0.041094;0.062468;10.067;0.2816;0.46379;10.053;12.938;483.98;0.076994;0.059082;0.9344;0.28698;2.783;36.483;156.25;2.336;11.847;FALSE
-0.14927;0.93379;-0.22011;0.69561;-148.82;0;-0.18439;0.070902;0.97061;0.066208;-0.12184;-0.25499;-0.1252;-0.18439;-2804.8;-0.13013;10.709;-0.18439;-0.18998;63.964;0.41233;-0.13616;-0.15379;-0.16003;0.052532;-0.092521;-21.768;-0.4429;47.716;0.90332;-0.1326;236.73;15.852;12.276;-0.14433;10.245;25.182;0.19841;-0.1487;0.1586;-0.42476;-0.14028;146.03;82.069;-0.87758;0.46039;54.16;-0.19903;-0.20506;0.53868;0.72313;0.63083;0.13322;0.39924;0.69561;-0.1487;-22.546;1.18;19.969;57.063;44.475;271.93;13.422;1.953;TRUE
0.00193;0.60533;-0.033191;0.93578;1720;-0.001842;0.005278;0.652;24.087;0.39467;0.014872;0.010212;0.024297;0.005278;3775.3;0.09668;1.652;0.005278;0.002191;11.276;0.98405;0.007613;0.000801;0.00633;0.24426;0.091149;0.79355;-0.064281;37.474;0.24062;0.006174;78.004;47.285;40.373;-0.009766;24.087;96.248;0.4372;-0.004054;0.049831;0.33155;0.003161;69.388;58.113;0.025936;0.79181;11.113;-0.045632;-0.018945;0.79901;0.51685;0.21149;0.76437;0.84672;-185.51;-0.004054;0.00489;10.186;0.10774;32.37;62.809;78.321;46.603;4.665;FALSE
-0.11588;0.44584;-0.087628;0.77779;-39.748;0;-0.11588;12.429;17.935;0.55416;-0.075987;-0.29384;-0.034225;-0.11588;-2651.1;-0.13768;22.429;-0.11588;-0.06461;21.184;0.90232;-0.076131;-0.06461;-0.12845;0.46918;-0.13768;-19.085;-0.1264;35.478;0.20368;-0.042368;76.83;47.507;42.021;-0.079973;17.935;39.356;0.60564;-0.044591;0.22737;-0.68688;-0.042448;44.175;22.991;-11.132;0.51384;20.28;-0.13063;-0.072833;0.68797;0.39436;0.21049;0.79934;0.8736;-309.36;-0.044591;-0.20911;10.641;0.092911;17.23;15.876;80.256;45.479;2.587;FALSE
0.014202;0.78436;0.10194;11.351;-23430;0;0.024602;0.27492;29.057;0.21564;0.033058;0.032594;0.025773;0.024602;3822.8;0.095479;12.749;0.024602;0.0084668;53.528;12.972;0.023837;0.0048877;0.09144;0.21014;0.08222;28.191;0.71159;39.587;0.25657;0.011377;96.028;38.417;36.969;0.036705;29.057;59.843;0.22283;0.012632;0.057535;0.35272;0.0082035;102.16;48.637;0.033329;0.5705;53.638;-0.026451;-0.0091032;10.923;0.75481;0.2603;15.053;15.555;926.91;0.012632;0.065862;10.009;0.03337;68.189;75.046;94.815;38.496;20.284;FALSE
0.067244;0.73192;0.094676;11.365;10.041;-0.27652;0.073131;0.36628;29.473;0.26808;0.074372;0.10542;0.039346;0.073131;2303.7;0.15844;13.663;0.073131;0.024813;1.939;10.705;0.072558;0.022815;0.11641;-0.20927;0.1504;58.462;0.44737;24.972;0.21755;0.025212;90.475;4.144;39.277;0.14865;29.492;20.235;0.30627;0.050435;0.13083;0.21143;0.024618;86.397;84.458;42.947;0.1534;2.042;0.029723;0.010085;10.772;0.69373;0.24788;12.668;14.472;29.75;0.050435;0.25083;0.97477;0.14245;188.24;43.217;85.912;42.485;13.927;TRUE
-0.015998;0.49975;0.084769;12.311;-51.565;0.13437;-0.014741;1.001;13.228;0.50024;-0.014741;-0.040191;-0.011144;-0.014741;-12375;-0.029496;2.001;-0.014741;-0.011144;74.615;11.578;-0.00062669;-0.012094;0.013688;0.30984;-0.032011;-0.029775;0.15456;49.688;0.35761;0.00081221;105.77;36.275;26.622;0.0088271;13.367;16.149;0.61239;0.006673;0.086241;-26.582;-0.00047376;115.86;41.249;-0.05916;0.82353;74.187;-0.00062669;-0.00047376;0.90351;0.36676;0.27567;0.91206;11.166;7890;0.043218;-0.03198;0.95912;0.22421;48.918;88.487;101.2;36.067;24.118;TRUE
0.015832;0.57735;0.039508;11.418;26.504;0.058697;0.022023;0.65636;0.97363;0.37895;0.022023;0.079024;0.054804;0.022023;3473.1;0.10509;1.732;0.022023;0.019892;10.113;12.005;0.016551;0.0143;0.072636;0.37895;0.09437;0.14555;0.057946;42.711;0.5059;0.019892;89.454;40.803;0.028668;0.016551;11.883;0.96269;0.67761;0.01495;0.064588;0.34384;0.01495;98.968;88.855;0.51613;10.317;98.462;-0.022101;-0.019963;0.55113;0.27869;0.24508;0.5558;0.99385;737.46;-0.027089;0.04178;10.271;0.78814;36.092;41.078;91.877;39.727;16.238;FALSE
0.11251;0.21427;0.2913;89.571;75.365;0;0.13714;36.671;12.302;0.78573;0.15786;37.462;0.17341;0.13714;366.61;0.9956;46.671;0.13714;0.11148;17.889;10.265;0.15755;0.091456;0.24759;0.43231;0.88064;76.048;0.43342;34.391;0.11673;0.12375;11.482;31.788;54.311;0.066489;12.302;15.063;0.96339;0.054047;20.216;0.030558;0.12807;75.332;57.443;18.661;73.102;18.911;0.081364;0.066139;15.304;0.036609;0.031459;11.691;14.334;800.73;0.054047;0.14319;0.89669;0.22611;20.404;63.541;10.862;33.604;18.304;FALSE
0.1037;0.35882;0.14697;1.454;-34.654;0.45482;0.13774;17.869;11.494;0.64118;0.13774;0.42552;0.11419;0.13774;833.02;0.43816;27.869;0.13774;0.10004;41.175;0.93555;0.17876;0.075317;0.57024;0.64118;0.34329;14.923;0.27764;54.266;0.23827;0.10004;98.632;37.006;0.49818;0.17876;13.825;89.782;0.6763;0.12983;0.10428;0.059508;0.12983;115.82;74.649;0.66766;0.9742;47.327;0.15928;0.11568;13.117;0.3237;0.27022;12.113;12.776;39245;0.12998;0.16173;0.87002;0.054779;88.646;48.896;85.812;42.535;26.011;FALSE
0.012336;0.70368;0.05693;1.206;30.594;0;0.016003;0.42111;0.45664;0.29632;0.057079;0.057894;0.14408;0.016003;3903.7;0.093501;14.211;0.016003;0.035044;14.131;0.93767;0.038797;0.027015;0.038745;0.17673;0.088291;0.94451;0.085397;46.013;10.582;0.11057;218.04;16.985;0.66717;-0.0060677;0.52656;1.611;0.49226;-0.013288;0.81045;0.26477;0.084961;87.384;73.252;0.69778;0.87441;13.745;-0.010995;-0.024079;0.47371;0.27641;0.58877;0.44449;0.7384;2273;-0.013273;0.041631;0.89158;0.66123;25.829;49.828;220.94;1.652;0.68498;TRUE
0.12047;0.61633;-0.025341;0.92233;-64.843;0.24857;0.14913;0.56187;11.905;0.3463;0.14913;0.45706;0.14854;0.14913;1256.4;0.29051;16.225;0.14913;0.12372;35.268;15.541;0.1964;0.099943;0.2941;0.3463;0.24401;19.398;-0.03625;63.713;0.49658;0.12372;117.62;31.033;0.31867;0.1964;12.328;0.63595;0.63635;0.16294;0.16223;0.089529;0.16294;75.096;39.828;10.343;0.56536;41.986;0.16648;0.13811;0.48826;0.32627;0.32224;0.49537;0.91028;-59590;0.16001;0.34788;0.83999;0.83759;10.349;91.644;98.799;36.944;17.243;FALSE
0.39239;0.17761;0.44065;42.494;76.196;0;0.48428;46.302;17.365;0.82239;0.48448;35.712;0.3048;0.48428;122.49;29.799;56.302;0.48428;0.27889;36.096;0.87648;0.46868;0.22597;15.726;0.63839;24.625;2349.4;10.399;4.816;-0.014235;0.279;38.676;94.374;72.055;0.45668;17.365;92.173;0.82677;0.26299;15.478;0.011526;0.2699;77.007;40.911;2.285;29.831;48.976;0.42369;0.244;32.444;0.13561;0.10596;19.408;19.511;28844;0.26299;0.47714;0.72628;0.0053367;10.112;89.219;28.504;12.805;40.979;FALSE
0.091566;0.68883;0.022451;10.557;-53.181;0;0.091566;0.45173;17.318;0.31117;0.091621;0.22725;0.12109;0.091566;1199;0.30443;14.517;0.091566;0.052873;41.254;12.299;0;0.052873;0.17264;0.30302;0.30443;0;0.039072;39.639;0.38958;0.11924;109.68;33.277;19.466;0.009097;17.318;0.83135;0.58741;0.005253;0.053353;0.19436;0;85.125;43.871;0.4678;0.56995;53.282;-0.11814;-0.068215;0.61755;0.40294;0.3005;0.54153;10.223;206.61;0.22574;0.29427;0.77797;0.88776;88.476;83.198;84.924;42.979;30.139;FALSE
0.013214;0.70507;0.081256;11.262;935;-0.053123;0.014501;0.4183;18.637;0.29493;0.033028;0.022529;0.033868;0.014501;4077.2;0.089523;14.183;0.014501;0.0077807;31.886;11.919;0.029107;0.0070903;-0.0016351;0.19622;0.087698;15.711;0.29539;46.308;0.32733;0.015925;127.93;28.572;26.084;0.027331;18.637;29.092;0.31425;0.014665;0.14773;0.30237;0.015618;123.35;91.463;0.081163;0.87329;32.313;-0.019512;-0.010469;10.281;0.64366;0.34999;10.721;11.424;3472.2;0.014665;0.044805;0.99672;0.065512;11.447;39.907;126.06;28.955;6.775;FALSE
0.017809;0.68783;-0.12054;0.59797;-19.153;-0.026642;0.019011;0.45374;30.423;0.31209;0.042787;0.063407;0.028503;0.019011;2895.3;0.12607;14.539;0.019011;0.0062487;44.332;12.716;0.042787;0.0058539;0.044272;-0.0089078;0.12432;17.995;-0.14688;40.956;0.22134;0.014064;36.141;10.101;44.029;0.014347;30.713;16.779;0.39692;0.0047159;0.048327;0.20751;0.014064;19.771;15.338;0.48196;0.17157;44.535;-0.024915;-0.0081897;0.26065;0.29982;0.098999;0.38031;0.48367;-1502;0.0047217;0.057064;0.98606;0.27179;82.333;23.798;35.97;10.147;37.072;TRUE
0.17306;0.70307;-0.072816;0.83106;-52.551;-0.18539;0.17306;0.42225;12.436;0.29687;0.20853;0.40151;0.17944;0.17306;1150;0.31739;14.223;0.17306;0.13916;22.923;1.997;0.19926;0.13916;0.2116;-0.012331;0.31739;56.163;-0.11347;32.122;0.56136;0.13916;145.78;25.149;15.417;0.16442;12.925;10.285;0.56921;0.13222;0.011572;0.093987;0.16023;103.67;80.747;22.159;0.19277;26.415;0.14917;0.11995;0.50947;0.43101;0.3994;0.46262;0.88702;-118.69;0.13222;0.58293;0.83865;0.91738;15.923;45.203;126.51;28.852;19.379;TRUE
-0.2083;10.137;0.060076;10.708;-26.971;-0.029251;-0.20708;-0.01347;67.449;-0.013654;-0.16328;-0.2439;-0.02156;-0.20708;-2544.4;-0.14345;0.9865;-0.20708;-0.030702;57.714;0.65207;-0.16691;-0.030883;0.015616;-0.23525;-0.14466;-38.102;0.66012;3.42;0.14875;-0.025108;45.351;81.841;68.548;-0.08835;67.851;19.892;0.026688;-0.013099;0.018142;-0.32106;-0.024746;48.364;42.593;-19.532;0.14375;56.021;-0.22857;-0.033889;0.89685;0.84905;0.12219;-0.15003;0.29325;158;-0.013135;15.256;10.241;-29.546;63.243;85.696;45.947;7.944;74.113;TRUE
0.065778;0.38642;0.12341;1.441;33.306;0;0.085025;15.878;33.951;0.61358;0.095812;0.30385;0.059463;0.085025;698.64;0.52244;25.878;0.085025;0.025044;72.422;11.531;0.089255;0.019375;10.927;0.5184;0.47263;82.745;0.2068;39.757;0.075816;0.026258;31.181;11.856;85.851;0.1195;33.951;41.193;0.69511;0.035198;0.55556;0.062494;0.02629;26.638;19.396;0.97645;12.003;74.117;-0.027602;-0.0081298;10.435;0.27982;0.084348;10.282;11.648;1167;0.035198;0.1072;0.98031;0.13289;50.399;18.818;30.083;12.133;56.892;FALSE
0.071715;0.54808;0.26522;18.263;63.691;0.31187;0.07458;0.81559;11.284;0.44701;0.07458;0.23235;0.13782;0.07458;1491.6;0.24471;18.245;0.07458;0.076638;42.555;10.021;0.10676;0.073694;0.31473;0.44701;0.23948;12.379;0.64096;46.681;0.56103;0.076638;135.85;26.869;0.19479;0.10676;0.9791;20.817;0.67411;0.1097;0.03686;0.10835;0.1097;215.43;172.88;0.63208;14.728;48.017;0.04722;0.048523;10.696;0.32099;0.37218;10.803;16.291;12352;0.11376;0.16043;0.88624;0.50803;85.772;21.113;120.39;30.318;23.518;FALSE
-0.001102;0.80235;-0.031304;0.9581;-36.057;0.15901;0.004315;0.23557;10.105;0.18901;0.004315;0.005776;0.008388;0.004315;9489.3;0.038465;12.463;0.004315;0.001173;30.831;11.885;0.003628;-0.000299;0.17235;0.18901;0.031714;0.009964;-0.11016;47.481;0.2116;0.001173;74.893;48.736;0.004522;0.003628;37.223;73.335;0.24424;0.000986;0.058472;0.87419;0.000986;66.674;35.844;-0.003544;0.54211;31.155;-0.022919;-0.006229;0.89215;0.74712;0.20519;0.66511;0.85946;-1752.7;0.010416;-0.005828;0.98958;0.2922;11.839;10.183;74.113;49.249;12.948;FALSE
-0.020346;10.509;-0.093263;0.91065;-50.805;-0.33969;-0.020346;-0.051712;0.97442;-0.054343;-0.020346;-0.019492;-0.0028291;-0.020346;-41243;-0.00885;0.95158;-0.020346;-0.0061893;42.062;10.439;0.017055;-0.0061893;-0.32058;-0.054343;-0.00885;0.050554;-18.867;44.065;0.28637;-0.0061893;112.93;3.232;0.016229;0.017055;34.086;81.101;-0.047293;0.0051881;0.10724;12.295;0.0051881;93.114;51.052;-0.053709;0.54773;40.986;0.006009;0.0018279;0.90454;10.438;0.30941;-10.993;-0.95672;-2378.2;-0.02625;0.37441;10.263;-0.12973;86.777;71.496;115.9;31.493;66.502;FALSE
-0.0076642;0.67435;0.062828;11.665;-72.859;0;-0.0097308;0.48288;0.96557;0.32563;0.005209;-0.02579;-0.010078;-0.0097308;-25295;-0.01443;14.829;-0.0097308;-0.010078;101.17;13.466;0.022838;-0.0079375;0.087242;0.2629;-0.011365;0.64189;0.11223;45.912;0.6978;0.025974;165.61;26.821;15.007;-0.038938;10.378;22.649;0.40178;-0.040326;0.0014947;0.98423;0.023653;166.16;64.99;-0.028636;0.71085;96.535;0.022838;0.023653;0.65268;0.3773;0.37284;0.58164;0.71767;2451;0.13879;-0.023537;0.80842;0.23388;36.077;56.162;142.63;25.591;17.247;TRUE
